,size,total_sqft,bath,price
3353,3,1300.0,3.0,80.0
3354,2,1265.0,2.0,82.0
3355,2,1140.0,2.0,52.0
3356,2,1050.0,2.0,40.0
3357,2,1100.0,2.0,48.0
3358,2,1012.0,2.0,59.0
3359,2,1326.0,2.0,57.0
3360,3,1654.0,2.0,85.0
3361,2,1070.0,2.0,42.8
3362,3,1700.0,3.0,95.0
3363,2,910.2,2.0,80.64
3364,2,1140.0,2.0,50.66
3365,3,2254.0,3.0,170.0
3366,2,945.0,2.0,47.0
3367,2,1110.0,2.0,65.0
3368,2,1025.0,2.0,54.1
3369,3,1758.0,3.0,95.0
3370,3,1342.0,3.0,92.0
3371,3,1800.0,3.0,85.0
3372,2,1140.0,2.0,32.0
3373,2,1608.0,2.0,85.0
3374,3,1645.0,2.0,82.0
3375,3,1410.0,2.0,56.4
3376,2,1200.0,2.0,52.0
3377,3,1275.0,2.0,41.5
3378,3,909.0,2.0,40.0
3379,2,1200.0,3.0,85.0
3380,2,1080.0,2.0,73.0
3381,2,1200.0,2.0,34.0
3382,2,1092.0,2.0,60.0
3383,3,1932.0,4.0,135.0
3384,2,1156.0,2.0,72.0
3385,2,924.0,2.0,35.11
3386,2,1330.0,2.0,75.0
3387,3,1917.0,4.0,113.0
3388,2,985.0,2.0,25.12
3389,3,1800.0,3.0,140.0
3390,3,1785.0,3.0,118.0
3391,3,1645.0,3.0,120.0
3392,2,1235.0,2.0,63.0
3393,2,900.0,2.0,48.0
3394,2,1215.0,2.0,62.0
3395,2,845.0,2.0,37.0
3396,3,1525.0,2.0,87.0
3397,2,1000.0,2.0,48.0
3398,3,1255.0,2.0,90.0
3399,3,1560.0,3.0,120.0
3400,3,2100.0,3.0,110.0
3401,3,1620.0,2.0,85.0
3402,3,1595.0,3.0,90.0
3403,2,1095.0,2.0,38.52
3404,2,835.0,2.0,37.0
3405,3,2182.0,3.0,72.04
3406,2,1418.0,2.0,106.0
3407,3,1900.0,2.0,180.0
3408,3,2700.0,5.0,175.0
3409,2,1070.0,2.0,48.0
3410,3,1645.0,3.0,117.0
3411,3,2400.0,3.0,190.0
3412,3,2400.0,4.0,200.0
3413,2,919.0,2.0,28.0
3414,3,1725.0,3.0,110.0
3415,2,1346.0,2.0,71.32
3416,2,1070.0,2.0,45.0
3417,2,1225.0,2.0,35.52
3418,3,1310.0,2.0,52.4
3419,2,1190.0,2.0,39.0
3420,3,1645.0,3.0,87.5
3421,2,1350.0,2.0,89.0
3422,2,1404.0,2.0,68.8
3423,3,1105.0,2.0,35.0
3424,2,900.0,2.0,41.0
3425,2,1100.0,2.0,41.15
3426,3,1948.0,3.0,130.0
3427,3,1464.0,3.0,56.0
3428,2,1210.0,2.0,45.0
3429,2,1252.0,2.0,55.0
3430,3,2600.0,3.0,140.0
3431,3,1300.0,3.0,89.13
3432,2,1130.0,2.0,73.0
3433,3,1690.0,3.0,125.0
3434,3,4500.0,4.0,360.0
3435,2,950.0,2.0,60.0
3436,2,1020.0,2.0,57.0
3437,3,1735.0,3.0,72.0
3438,2,915.0,2.0,37.0
3439,3,1450.0,3.0,68.0
3440,3,2215.0,4.0,156.0
3441,3,2431.0,3.0,100.0
3442,3,1804.0,3.0,102.0
3443,2,1600.0,3.0,88.0
3444,2,1280.0,2.0,75.0
3445,3,1255.0,3.0,77.68
3446,2,1257.0,2.0,69.0
3447,2,1240.0,2.0,53.27
3448,2,1255.0,2.0,66.0
3449,2,870.0,2.0,36.0
3450,3,1789.0,3.0,98.0
3451,2,660.0,1.0,18.0
3452,2,1155.0,2.0,56.0
3453,2,1235.0,2.0,65.0
3454,2,1025.0,2.0,50.0
3455,3,1395.0,2.0,72.0
3456,3,1530.0,2.0,74.4
3457,3,1252.0,2.0,71.0
3458,2,1081.0,2.0,30.27
3459,3,1255.0,3.0,130.0
3460,3,1220.0,3.0,56.0
3461,3,1408.0,2.0,55.0
3462,3,1180.0,2.0,60.0
3463,2,1230.0,2.0,94.5
3464,2,1035.0,2.0,45.5
3465,3,1300.0,3.0,77.99
3466,3,1100.0,3.0,52.97
3467,2,1216.0,2.0,84.0
3468,2,1450.0,2.0,62.63
3469,3,1385.0,3.0,64.0
3470,2,1200.0,2.0,36.1
3471,3,1310.0,2.0,32.75
3472,2,1043.0,2.0,39.5
3473,2,1320.0,2.0,110.0
3474,2,1140.0,2.0,39.9
3475,2,1100.0,2.0,45.0
3476,3,1586.0,3.0,90.0
3477,2,975.0,2.0,24.86
3478,2,1365.0,3.0,60.0
3479,2,1263.0,2.0,107.0
3480,3,1565.0,2.0,59.76
3481,3,2320.0,3.0,170.0
3482,3,1750.0,3.0,99.0
3483,2,1143.0,2.0,55.0
3484,3,1936.0,3.0,118.0
3485,2,660.0,1.0,15.0
3486,2,700.0,1.0,19.0
3487,3,1402.0,2.0,85.0
3488,2,1000.0,2.0,41.0
3489,2,1000.0,2.0,35.0
3490,2,818.0,2.0,26.0
3491,2,1145.0,2.0,100.0
3492,3,1190.0,2.0,30.35
3493,2,1145.0,2.0,62.0
3494,3,1575.0,3.0,68.0
3495,3,9000.0,4.0,390.0
3496,2,1200.0,2.0,46.0
3497,3,1500.0,2.0,63.0
3498,3,1583.0,3.0,76.1
3499,2,700.0,2.0,34.98
3500,2,950.0,2.0,38.0
3501,2,1041.0,2.0,36.44
3502,2,1085.0,2.0,70.0
3503,2,1070.0,2.0,37.0
3504,2,1165.0,2.0,45.0
3505,2,1000.0,2.0,35.0
3506,2,1169.0,2.0,64.0
3507,3,1840.0,3.0,140.0
3508,3,1550.0,3.0,75.0
3509,2,997.0,2.0,53.0
3510,2,1457.0,2.0,60.0
3511,2,1000.0,2.0,60.0
3512,2,1000.0,2.0,60.0
3513,3,1500.0,3.0,88.0
3514,2,1165.0,2.0,75.0
3515,3,1787.0,3.0,123.0
3516,3,1288.0,2.0,70.0
3517,3,1430.0,2.0,54.11
3518,3,3035.0,5.0,271.0
3519,3,1200.0,3.0,67.77
3520,3,1500.0,2.0,78.0
3521,2,1230.0,2.0,66.25
3522,2,1220.0,2.0,80.0
3523,2,1110.0,2.0,43.0
3524,3,1690.0,3.0,85.0
3525,2,1130.0,2.0,78.0
3526,2,1213.0,2.0,59.32
3527,2,900.0,2.0,45.0
3528,2,1199.0,2.0,85.0
3529,3,1710.0,3.0,100.0
3530,2,1030.0,2.0,50.0
3531,3,1220.0,3.0,56.0
3532,3,1530.0,3.0,73.5
3533,2,1200.0,2.0,78.0
3534,3,2000.0,3.0,85.0
3535,3,1751.0,2.0,115.0
3536,2,1255.0,2.0,79.0
3537,3,1778.0,3.0,122.0
3538,2,1100.0,2.0,45.0
3539,2,1480.0,2.0,65.0
3540,2,1358.0,2.0,81.0
3541,2,1197.0,2.0,63.0
3542,3,1705.0,3.0,110.0
3543,3,1310.0,2.0,37.83
3544,2,1132.0,2.0,67.9
3545,2,814.0,2.0,55.0
3546,3,1575.0,3.0,90.0
3547,2,1302.0,2.0,66.0
3548,3,2006.8,4.0,196.0
3549,2,1100.0,2.0,44.0
3550,2,830.0,2.0,37.0
3551,3,1590.0,3.0,120.0
3552,2,1140.0,2.0,33.06
3553,2,1090.0,2.0,59.8
3554,3,1922.0,3.0,106.0
3555,2,965.0,2.0,67.0
3556,2,883.0,2.0,40.95
3557,2,1062.0,2.0,42.47
3558,2,1089.0,2.0,32.67
3559,3,1358.0,2.0,43.1
3560,2,1108.0,2.0,87.0
3561,2,1197.0,2.0,79.0
3562,2,1190.0,2.0,50.0
3563,3,1749.0,3.0,117.0
3564,3,1691.0,3.0,104.0
3565,3,1449.0,3.0,100.0
3566,3,1625.0,2.0,87.72
3567,2,1400.0,2.0,80.0
3568,3,1310.0,2.0,37.83
3569,2,1100.0,2.0,48.0
3570,3,1230.0,2.0,53.51
3571,3,1750.0,3.0,130.0
3572,3,1450.0,3.0,100.0
3573,3,1810.0,3.0,126.0
3574,2,1246.0,2.0,62.3
3575,3,1420.0,3.0,85.0
3576,3,1450.0,2.0,89.6
3577,2,1367.0,2.0,62.0
3578,3,2254.0,3.0,170.0
3579,2,1160.0,2.0,42.0
3580,3,1711.0,3.0,75.0
3581,2,1120.0,2.0,37.97
3582,2,950.0,2.0,47.0
3583,2,1560.0,2.0,145.0
3584,2,1225.0,2.0,60.0
3585,3,1200.0,2.0,66.0
3586,2,1340.0,2.0,77.0
3587,3,1846.0,3.0,145.0
3588,2,1155.0,2.0,46.0
3589,2,1205.0,2.0,70.0
3590,2,1140.0,2.0,36.0
3591,2,1140.0,2.0,38.65
3592,3,1300.0,2.0,63.0
3593,2,1051.0,2.0,60.0
3594,2,1134.0,2.0,45.36
3595,3,2500.0,4.0,260.0
3596,2,1135.0,2.0,32.91
3597,3,1745.0,3.0,77.0
3598,3,1665.0,3.0,105.0
3599,2,1220.0,2.0,48.79
3600,3,1868.0,3.0,113.0
3601,2,1210.0,2.0,76.0
3602,2,1351.0,2.0,77.0
3603,3,1636.0,3.0,119.0
3604,2,1464.0,2.0,56.0
3605,2,1339.0,2.0,62.0
3606,3,2370.0,4.0,195.0
3607,3,1530.0,2.0,74.5
3608,2,1100.0,2.0,46.0
3609,3,1350.0,3.0,58.0
3610,2,1290.0,2.0,52.0
3611,3,1220.0,2.0,35.23
3612,3,1846.0,3.0,155.0
3613,3,1847.0,3.0,135.0
3614,2,1430.0,2.0,110.0
3615,2,935.0,2.0,45.0
3616,3,1350.0,3.0,85.0
3617,3,1590.0,3.0,96.5
3618,3,1286.0,3.0,67.0
3619,2,1141.0,2.0,40.0
3620,2,1554.0,3.0,130.0
3621,3,1749.0,3.0,112.0
3622,2,1140.0,2.0,45.0
3623,3,1000.0,2.0,41.0
3624,2,1065.0,2.0,58.0
3625,3,1520.0,2.0,96.0
3626,3,1075.0,2.0,43.0
3627,3,1539.0,2.0,52.36
3628,2,1342.0,2.0,115.0
3629,2,1004.0,2.0,49.0
3630,2,1295.0,2.0,95.0
3631,2,1098.0,2.0,74.0
3632,2,1070.0,2.0,45.5
3633,2,1016.0,2.0,40.0
3634,3,1450.0,3.0,68.0
3635,2,1080.0,2.0,38.0
3636,2,1046.0,2.0,75.0
3637,3,1950.0,3.0,165.0
3638,3,1610.0,3.0,84.53
3639,3,2493.0,3.0,115.0
3640,2,1151.0,2.0,50.5
3641,2,1125.0,2.0,58.0
3642,2,992.0,2.0,25.79
3643,2,1000.0,3.0,60.0
3644,3,1850.0,3.0,90.0
3645,2,1174.0,2.0,75.0
3646,3,2661.0,2.0,226.5
3647,2,1100.0,2.0,45.0
3648,2,1095.0,2.0,38.33
3649,3,1082.0,2.0,42.0
3650,3,1350.0,2.0,47.24
3651,2,1314.0,2.0,78.0
3652,2,1290.0,2.0,40.63
3653,2,1010.0,2.0,55.0
3654,2,2200.0,2.0,110.0
3655,3,1636.0,3.0,97.0
3656,2,1050.0,2.0,39.0
3657,3,1520.0,2.0,125.0
3658,2,1067.0,2.0,60.0
3659,2,1060.0,2.0,35.0
3660,2,955.0,2.0,35.28
3661,2,1418.0,2.0,104.0
3662,2,700.0,1.0,19.4
3663,2,1366.0,2.0,83.0
3664,2,1090.0,2.0,35.03
3665,3,1250.0,3.0,58.0
3666,2,950.0,2.0,33.0
3667,2,1250.0,2.0,40.0
3668,3,1494.0,2.0,94.55
3669,3,1445.0,2.0,105.0
3670,3,1397.0,3.0,105.0
3671,2,861.0,2.0,34.5
3672,2,1170.0,2.0,40.0
3673,2,1205.0,2.0,75.0
3674,2,1153.0,2.0,43.5
3675,2,1200.0,2.0,62.0
3676,3,1450.0,3.0,42.0
3677,2,1139.0,2.0,60.0
3678,3,1530.0,3.0,105.0
3679,3,1575.0,3.0,101.0
3680,2,1120.0,2.0,40.0
3681,3,1700.0,3.0,80.0
3682,2,1090.0,2.0,48.0
3683,3,1897.0,4.0,93.0
3684,3,1200.0,3.0,72.0
3685,2,700.0,2.0,40.0
3686,2,1437.0,2.0,71.13
3687,3,1856.0,3.0,120.0
3688,3,1500.0,2.0,65.0
3689,2,1036.0,2.0,59.45
3690,2,1125.0,2.0,40.0
3691,3,1320.0,2.0,55.44
3692,2,660.0,1.0,16.0
3693,3,1730.0,3.0,110.0
3694,3,1804.0,3.0,115.0
3695,3,1795.0,3.0,140.0
3696,2,1050.0,2.0,50.0
3697,3,2100.0,3.0,120.0
3698,3,1199.0,2.0,48.5
3699,2,1100.0,2.0,47.0
3700,2,1000.0,1.0,75.0
3701,3,1254.0,2.0,70.0
3702,2,940.0,2.0,49.0
3703,2,1280.0,2.0,80.0
3704,3,1255.0,2.0,95.0
3705,3,1388.0,3.0,69.99
3706,2,1176.0,2.0,44.0
3707,3,1390.0,2.0,61.16
3708,2,1160.0,2.0,55.0
3709,3,1583.0,3.0,115.0
3710,3,1252.0,3.0,63.0
3711,2,1170.0,2.0,86.0
3712,3,1350.0,2.0,51.0
3713,2,1075.0,2.0,30.0
3714,2,972.0,2.0,40.0
3715,3,1486.0,3.0,83.22
3716,2,850.0,2.0,75.0
3717,2,1103.0,2.0,55.0
3718,3,1577.0,3.0,67.0
3719,3,1465.0,3.0,80.01
3720,3,1600.0,3.0,64.0
3721,2,1090.0,2.0,45.0
3722,3,1721.0,3.0,80.86
3723,2,1100.0,2.0,55.0
3724,3,1450.0,3.0,71.0
3725,2,1071.0,2.0,62.0
3726,3,2266.0,3.0,169.0
3727,3,2065.0,3.0,130.0
3728,3,1800.0,3.0,90.0
3729,2,1123.0,2.0,56.0
3730,3,1884.0,3.0,98.0
3731,2,1145.0,2.0,75.0
3732,3,1328.0,2.0,60.0
3733,2,950.0,2.0,55.0
3734,2,1250.0,2.0,59.0
3735,2,1115.0,2.0,46.0
3736,3,1318.0,3.0,54.0
3737,3,3300.0,4.0,160.0
3738,2,1280.0,2.0,48.0
3739,2,1230.0,2.0,59.0
3740,3,1420.0,2.0,60.0
3741,3,2111.0,4.0,120.0
3742,2,1100.0,2.0,54.0
3743,3,1750.0,3.0,136.0
3744,2,700.0,1.0,35.0
3745,2,1050.0,2.0,42.0
3746,2,1235.0,2.0,90.0
3747,2,1200.0,2.0,63.0
3748,2,900.0,2.0,30.0
3749,2,1146.0,2.0,38.0
3750,2,1070.0,2.0,49.65
3751,3,1355.0,2.0,58.25
3752,3,1800.0,3.0,80.0
3753,3,1400.0,2.0,50.06
3754,2,1123.0,2.0,48.0
3755,2,787.0,2.0,31.0
3756,3,1082.0,2.0,45.0
3757,2,1096.0,2.0,41.0
3758,2,1130.0,2.0,52.0
3759,2,1058.0,2.0,85.0
3760,3,1269.0,2.0,73.0
3761,3,1976.0,3.0,65.21
3762,3,1820.0,3.0,77.0
3763,3,1329.0,2.0,56.0
3764,3,1350.0,2.0,80.99
3765,2,1205.0,2.0,40.0
3766,2,1339.0,2.0,71.5
3767,2,938.0,2.0,35.0
3768,2,1100.0,2.0,70.0
3769,2,1060.0,2.0,40.0
3770,2,1125.0,2.0,40.0
3771,2,1060.0,2.0,65.0
3772,3,1200.0,2.0,75.0
3773,2,1100.0,2.0,85.0
3774,3,1925.0,3.0,110.0
3775,3,3339.0,3.0,250.0
3776,3,1475.0,2.0,74.0
3777,2,966.0,2.0,49.0
3778,2,1300.0,2.0,75.0
3779,3,1559.0,3.0,120.0
3780,2,1246.0,2.0,63.0
3781,3,1410.0,2.0,53.58
3782,2,1339.0,2.0,58.0
3783,2,1104.0,2.0,35.5
3784,2,900.0,2.0,45.0
3785,3,1550.0,2.0,79.0
3786,2,1483.0,2.0,98.0
3787,3,1540.0,2.0,70.0
3788,2,1255.0,2.0,54.5
3789,3,1460.0,2.0,75.0
3790,2,1230.0,2.0,58.0
3791,2,1340.0,2.0,60.0
3792,3,1600.0,3.0,61.37
3793,3,2162.0,3.0,200.0
3794,2,919.0,2.0,40.0
3795,2,1070.0,2.0,38.9
3796,3,1733.0,2.0,85.0
3797,3,1221.0,3.0,72.0
3798,2,1041.0,2.0,36.44
3799,3,1400.0,3.0,70.0
3800,3,1500.0,2.0,78.25
3801,3,2061.0,3.0,175.0
3802,3,1255.0,2.0,95.0
3803,2,1031.0,2.0,55.0
3804,2,1210.0,2.0,74.0
3805,2,950.0,2.0,40.0
3806,2,1161.0,2.0,55.15
3807,2,1303.0,2.0,44.17
3808,2,1418.0,2.0,105.0
3809,2,1200.0,2.0,65.0
3810,3,1825.0,3.0,175.0
3811,2,1015.0,2.0,48.0
3812,3,1150.0,2.0,60.0
3813,2,1010.0,2.0,40.0
3814,3,1508.0,3.0,75.0
3815,2,1275.0,2.0,87.0
3816,3,1460.0,3.0,70.0
3817,2,946.0,2.0,58.0
3818,2,1110.0,2.0,58.0
3819,3,1832.0,3.0,125.0
3820,2,1088.0,2.0,61.45
3821,3,1564.0,3.0,104.0
3822,2,1030.0,2.0,35.02
3823,2,660.0,2.0,27.0
3824,3,1700.0,3.0,95.0
3825,2,1205.0,2.0,62.9
3826,3,1950.0,3.0,90.0
3827,2,1080.0,2.0,62.0
3828,2,999.0,2.0,43.66
3829,2,1300.0,2.0,89.76
3830,2,1265.0,2.0,78.0
3831,2,1200.0,2.0,42.0
3832,2,1180.0,2.0,40.0
3833,3,1350.0,2.0,63.0
3834,3,1560.0,2.0,65.0
3835,2,1085.0,2.0,41.23
3836,3,1300.0,2.0,75.0
3837,3,1600.0,3.0,56.0
3838,2,1127.0,2.0,55.0
3839,2,795.0,2.0,32.0
3840,3,1850.0,3.0,88.0
3841,2,1020.0,2.0,29.45
3842,3,1200.0,3.0,96.25
3843,3,1345.0,2.0,47.0
3844,2,849.0,2.0,25.4
3845,3,1706.0,3.0,135.0
3846,3,1250.0,2.0,65.0
3847,3,1260.0,3.0,63.58
3848,3,1265.0,2.0,65.0
3849,3,1260.0,2.0,45.0
3850,2,1045.0,2.0,58.0
3851,2,1100.0,2.0,62.0
3852,2,1113.0,2.0,50.0
3853,2,1210.0,2.0,60.0
3854,2,1155.0,2.0,55.5
3855,2,1132.0,2.0,89.0
3856,2,1359.0,2.0,104.0
3857,2,1145.0,2.0,56.0
3858,2,830.0,2.0,60.0
3859,2,1009.0,2.0,56.0
3860,2,1226.0,2.0,52.71
3861,2,1500.0,2.0,88.0
3862,2,1363.0,2.0,79.0
3863,2,1165.0,2.0,33.64
3864,2,1060.0,2.0,42.0
3865,2,1200.0,2.0,67.0
3866,3,1518.0,3.0,76.0
3867,3,1495.0,2.0,75.0
3868,2,1575.0,2.0,90.0
3869,3,1545.0,3.0,69.0
3870,3,1470.0,3.0,50.0
3871,3,1500.0,3.0,95.0
3872,3,1450.0,2.0,81.0
3873,2,1179.0,2.0,49.0
3874,3,1650.0,3.0,110.0
3875,3,1095.0,2.0,32.0
3876,2,856.0,2.0,48.0
3877,2,1143.0,2.0,62.0
3878,2,1349.0,2.0,97.8
3879,3,1280.0,2.0,45.0
3880,2,1216.0,2.0,69.06
3881,3,2493.0,3.0,115.0
3882,2,1290.0,2.0,120.0
3883,2,1156.0,2.0,42.0
3884,2,1230.0,2.0,44.0
3885,2,1070.0,2.0,33.15
3886,2,3752.5,2.0,177.115
3887,2,1235.0,2.0,49.3
3888,2,1117.0,2.0,110.0
3889,3,1724.0,3.0,124.0
3890,3,1930.0,2.0,57.9
3891,2,1216.0,2.0,75.0
3892,3,1452.0,3.0,60.0
3893,2,1355.0,2.0,78.0
3894,3,2145.0,3.0,190.0
3895,2,957.0,2.0,53.0
3896,2,925.0,2.0,48.0
3897,2,1550.0,2.0,59.0
3898,3,2100.0,3.0,140.0
3899,2,1115.0,2.0,61.0
3900,3,1692.0,3.0,83.0
3901,2,1100.0,2.0,52.0
3902,3,1385.0,2.0,69.0
3903,2,1335.0,2.0,67.0
3904,2,910.0,2.0,45.0
3905,3,1610.0,2.0,55.0
3906,2,1341.0,2.0,75.76
3907,3,1200.0,3.0,70.0
3908,3,1285.0,2.0,44.98
3909,3,1679.0,3.0,92.13
3910,2,1016.0,2.0,45.9
3911,2,924.0,2.0,35.11
3912,3,1800.0,3.0,88.0
3913,2,1255.0,2.0,77.0
3914,2,1040.0,2.0,50.0
3915,2,1062.0,2.0,47.0
3916,2,805.5,2.0,19.33
3917,2,950.0,2.0,60.0
3918,2,1216.0,2.0,73.0
3919,2,1300.0,2.0,98.0
3920,2,1390.0,2.0,65.0
3921,2,1033.0,2.0,52.58
3922,2,1390.0,2.0,65.31
3923,2,1020.0,2.0,52.0
3924,2,1140.0,2.0,45.0
3925,2,1136.0,2.0,48.0
3926,3,1477.0,2.0,80.0
3927,2,1001.0,2.0,30.0
3928,2,1040.0,2.0,48.86
3929,2,1060.0,2.0,48.5
3930,2,1240.0,2.0,44.3
3931,2,1070.0,2.0,46.0
3932,2,1253.0,2.0,65.8
3933,2,1190.0,2.0,60.0
3934,2,1312.0,2.0,55.0
3935,2,750.0,2.0,40.0
3936,3,1615.0,3.0,115.0
3937,2,1095.0,2.0,60.0
3938,3,1745.0,3.0,100.0
3939,2,1050.0,2.0,52.5
3940,2,1220.0,2.0,44.6
3941,3,1793.0,3.0,98.0
3942,2,1100.0,1.0,45.0
3943,2,1385.0,2.0,65.0
3944,2,1200.0,2.0,45.0
3945,3,2017.0,2.0,125.0
3946,3,1400.0,2.0,44.81
3947,2,960.0,2.0,33.0
3948,2,1125.0,2.0,47.0
3949,3,1551.0,2.0,60.0
3950,2,1246.0,2.0,67.4
3951,2,1060.0,2.0,48.0
3952,2,1384.0,2.0,59.0
3953,2,620.0,2.0,23.0
3954,2,1005.0,2.0,39.77
3955,3,1400.0,3.0,35.0
3956,3,2400.0,3.0,88.0
3957,2,1096.0,2.0,39.0
3958,2,1180.0,1.0,50.0
3959,3,1300.0,2.0,47.0
3960,2,1020.0,2.0,62.0
3961,2,600.0,2.0,35.0
3962,2,1165.0,2.0,47.0
3963,3,1685.0,3.0,100.0
3964,3,1580.0,3.0,53.56
3965,2,1210.0,2.0,83.0
3966,2,1030.0,1.0,25.75
3967,2,1100.0,2.0,43.5
3968,3,1255.0,3.0,77.68
3969,3,1482.0,3.0,86.0
3970,2,1344.0,2.0,108.0
3971,3,1275.0,2.0,39.8
3972,2,1210.0,2.0,85.0
3973,3,1532.0,3.0,98.13
3974,2,1245.0,2.0,110.0
3975,2,1212.0,2.0,50.0
3976,2,1230.0,2.0,65.0
3977,3,2257.0,3.0,159.0
3978,2,1246.0,2.0,65.4
3979,2,1080.0,2.0,41.0
3980,3,1360.0,2.0,85.0
3981,2,1260.0,2.0,47.88
3982,2,1418.0,2.0,104.0
3983,2,950.0,2.0,39.0
3984,2,1020.0,2.0,55.0
3985,3,1400.0,2.0,40.44
3986,3,1462.5,2.0,62.81
3987,2,1175.0,2.0,69.0
3988,2,1185.0,2.0,40.17
3989,3,2250.0,3.0,113.0
3990,2,1178.0,2.0,40.43
3991,3,1250.0,3.0,43.0
3992,2,1113.12,2.0,55.0
3993,2,1010.0,2.0,35.0
3994,2,900.0,2.0,41.0
3995,2,1020.0,2.0,29.46
3996,2,1194.0,2.0,71.64
3997,2,1108.0,2.0,67.15
3998,2,700.0,2.0,34.99
3999,3,1600.0,3.0,68.0
4000,3,1850.0,3.0,90.0
4001,2,1250.0,2.0,33.0
4002,2,1140.0,2.0,49.27
4003,3,1200.0,2.0,75.0
4004,2,985.0,2.0,55.0
4005,2,982.0,2.0,55.0
4006,3,2640.0,5.0,142.0
4007,2,1314.0,2.0,68.8
4008,3,1700.0,2.0,68.5
4009,2,1077.0,2.0,93.0
4010,3,1643.0,3.0,75.0
4011,3,1200.0,3.0,67.0
4012,2,1116.0,2.0,51.91
4013,2,1020.0,2.0,41.82
4014,3,1740.0,3.0,55.0
4015,2,1225.0,2.0,47.0
4016,3,1241.0,2.0,61.0
4017,2,1041.0,2.0,40.6
4018,2,1050.0,2.0,46.0
4019,2,1309.0,2.0,64.39
4020,2,1128.0,2.0,45.0
4021,3,1430.0,2.0,50.0
4022,2,1065.0,2.0,47.86
4023,2,1085.0,2.0,64.0
4024,2,981.0,2.0,37.28
4025,3,1410.0,2.0,60.0
4026,3,1525.84,3.0,117.0
4027,2,1200.0,2.0,42.6
4028,2,1030.0,2.0,80.0
4029,3,1852.0,2.0,95.0
4030,2,1160.0,2.0,33.5
4031,2,918.0,2.0,49.0
4032,3,1255.0,2.0,90.0
4033,3,1150.0,2.0,49.9
4034,2,1150.0,2.0,69.0
4035,2,1227.0,2.0,53.49
4036,3,1255.0,3.0,77.68
4037,2,1198.0,2.0,82.0
4038,3,2072.0,4.0,139.0
4039,2,797.0,2.0,32.0
4040,3,1350.0,2.0,68.0
4041,3,2215.0,4.0,160.0
4042,3,1500.0,2.0,90.0
4043,2,900.0,2.0,55.0
4044,3,1355.0,2.0,58.27
4045,3,1465.0,2.0,49.81
4046,2,1006.0,2.0,57.0
4047,2,1128.0,2.0,65.7
4048,2,850.0,2.0,35.0
4049,3,1310.0,2.0,68.0
4050,2,1390.0,2.0,86.0
4051,3,1390.0,2.0,76.45
4052,2,1170.0,2.0,33.0
4053,3,1385.0,2.0,50.0
4054,2,1160.0,2.0,42.0
4055,2,1160.0,2.0,33.5
4056,3,1200.0,2.0,69.0
4057,2,1475.0,2.0,55.0
4058,3,1939.0,3.0,98.0
4059,2,850.0,2.0,42.0
4060,2,1060.0,2.0,51.0
4061,2,1235.0,2.0,47.0
4062,2,1250.0,2.0,60.0
4063,2,1460.0,2.0,70.0
4064,3,1690.0,3.0,85.0
4065,3,1843.0,3.0,82.0
4066,3,1680.0,3.0,117.0
4067,2,1047.0,2.0,84.0
4068,2,1100.0,2.0,35.0
4069,2,1120.0,2.0,53.0
4070,2,1095.0,2.0,38.33
4071,2,970.0,2.0,35.0
4072,3,1100.0,2.0,85.0
4073,3,1685.0,3.0,85.0
4074,2,1148.0,2.0,59.0
4075,2,1050.0,2.0,65.0
4076,3,1465.0,2.0,76.0
4077,3,1850.0,3.0,150.0
4078,3,1350.0,3.0,60.0
4079,3,1760.0,3.0,160.0
4080,2,1200.0,2.0,42.0
4081,2,1100.0,2.0,78.0
4082,2,1140.0,2.0,46.0
4083,3,1617.5,3.0,73.595
4084,2,1410.0,2.0,45.0
4085,3,1434.0,2.0,67.39
4086,2,1180.0,2.0,74.0
4087,2,1160.0,2.0,42.0
4088,2,1343.0,2.0,86.0
4089,2,1184.0,2.0,69.0
4090,3,4510.0,4.0,200.0
4091,3,1305.0,2.0,59.0
4092,3,1540.0,3.0,85.0
4093,3,1550.0,3.0,65.11
4094,3,1345.0,2.0,57.0
4095,3,975.0,2.0,45.0
4096,2,1140.0,2.0,46.0
4097,2,1152.0,2.0,34.56
4098,3,1033.0,2.0,31.5
4099,2,1102.0,2.0,53.67
4100,3,1223.0,2.0,42.81
4101,3,1762.0,3.0,112.0
4102,3,1410.0,2.0,38.0
4103,3,1853.0,3.0,64.86
4104,2,1455.0,2.0,69.0
4105,2,1138.0,2.0,110.0
4106,3,2556.0,3.0,169.0
4107,3,1200.0,2.0,66.5
4108,2,1200.0,2.0,37.0
4109,2,1200.0,1.0,36.0
4110,3,1870.0,3.0,138.0
4111,2,1199.0,2.0,86.0
4112,3,1360.0,2.0,54.4
4113,3,1230.0,3.0,53.0
4114,3,2000.0,3.0,120.0
4115,2,1047.0,2.0,83.0
4116,2,1200.0,2.0,76.0
4117,2,1302.5,2.0,44.285
4118,2,725.0,2.0,30.0
4119,3,1645.0,3.0,100.0
4120,2,870.0,2.0,65.0
4121,2,1026.0,2.0,49.95
4122,3,2000.0,3.0,145.0
4123,3,1766.0,3.0,130.0
4124,3,1221.0,3.0,52.0
4125,2,1278.0,2.0,90.0
4126,2,1025.0,2.0,66.0
4127,2,1175.0,2.0,39.0
4128,2,975.0,2.0,28.275
4129,2,850.0,2.0,42.0
4130,2,710.0,2.0,25.0
4131,2,1165.0,2.0,33.64
4132,3,1340.0,3.0,66.0
4133,2,937.0,2.0,35.0
